matrix_type,n,sparsity,symmetry,condition_number,diagonal_dominance,size,eig_spread,fro_norm,best_method,jacobi_success,jacobi_iterations,jacobi_time,jacobi_residual,gauss_seidel_success,gauss_seidel_iterations,gauss_seidel_time,gauss_seidel_residual,gradiente_conjugado_success,gradiente_conjugado_iterations,gradiente_conjugado_time,gradiente_conjugado_residual
generate_indefinite,15,0.0,0.9999999999999999,2.000000000000002,-153.0075085573631,15,98.99999999999983,232.97555052592355,jacobi,False,500,0.013039827346801758,,False,500,3.2188308238983154,,False,500,0.0,inf
generate_indefinite,44,0.0,0.9999999999999999,2.0000000000000053,-297.8334089575322,44,99.00000000000011,389.3206537400391,jacobi,False,500,0.013486385345458984,,False,500,10.2407386302948,,False,500,0.0,inf
generate_clustered_eigenvalues,18,0.0,0.9999999999999999,2.0413926851582245,-110.2364178841347,18,109.00000000000011,315.16453143556623,gradiente_conjugado,False,500,0.01249241828918457,2.0931902134710393e+100,True,485,3.850745916366577,9.84849874498213e-07,True,14,0.0037381649017333984,8.218248997802265e-08
generate_indefinite,42,0.0,0.9999999999999999,2.0000000000000027,-281.8507909336332,42,98.99999999999986,380.58422195356445,jacobi,False,500,0.014889001846313477,,False,500,9.667770862579346,,False,500,0.0,inf
generate_indefinite,42,0.0,0.9999999999999999,2.000000000000002,-275.34559896164535,42,99.00000000000018,380.5842219535644,jacobi,False,500,0.013710260391235352,,False,500,9.62321925163269,,False,500,0.0,inf
generate_indefinite,42,0.0,0.9999999999999999,2.000000000000003,-278.73732568653435,42,99.00000000000054,380.58422195356445,jacobi,False,500,0.012965917587280273,,False,500,9.559873580932617,,False,500,0.0,inf
generate_clustered_eigenvalues,27,0.0,0.9999999999999999,2.0413926851582276,-148.11060557968256,27,108.99999999999999,391.7470281033128,gradiente_conjugado,False,500,0.023860692977905273,6.048831539132851e+87,False,500,6.11544394493103,1.4728604867234076e-06,True,15,0.0009059906005859375,9.40834200951657e-07
generate_indefinite,35,0.0,0.9999999999999999,2.0000000000000044,-255.64078010475734,35,98.99999999999999,348.29611250384943,jacobi,False,500,0.013072729110717773,,False,500,7.891028642654419,,False,500,0.0,inf
generate_clustered_eigenvalues,13,0.0,0.9999999999999999,2.041392685158225,-76.33896625287565,13,108.99999999999991,276.0916912911361,gradiente_conjugado,False,500,0.01401066780090332,5.115656130537439e+78,True,474,2.620157480239868,9.895778138462904e-07,True,11,0.00218963623046875,8.450471718445821e-08
generate_clustered_eigenvalues,37,0.0,0.9999999999999999,2.041392685158224,-186.7709627244138,37,109.00000000000024,456.76855060690133,gradiente_conjugado,False,500,0.013288497924804688,5.854369500153728e+93,False,500,8.396374225616455,4.805882725694441e-06,True,16,0.003285646438598633,2.8361339274373316e-07
generate_clustered_eigenvalues,48,0.0,0.9999999999999999,2.0413926851582307,-228.47488574865176,48,108.99999999999991,514.6298408015982,gradiente_conjugado,False,500,0.012346982955932617,1.3614353677329408e+84,False,500,10.921271800994873,8.137960769839726e-06,True,16,0.0038039684295654297,3.26856111165729e-07
generate_clustered_eigenvalues,27,0.0,0.9999999999999999,2.041392685158226,-154.51032830413908,27,108.99999999999983,391.7470281033128,gradiente_conjugado,False,500,0.023105144500732422,2.054103926539638e+109,False,500,6.1320600509643555,3.1784710557990687e-06,True,16,0.0029325485229492188,9.674776555241928e-08
generate_clustered_eigenvalues,35,0.0,0.9999999999999999,2.0413926851582276,-179.18215551797178,35,109.00000000000017,444.525739904339,gradiente_conjugado,False,500,0.013715267181396484,3.1151396788160653e+112,False,500,8.043947696685791,5.745916992298637e-06,True,16,0.0028166770935058594,2.29765007780618e-07
